"INAJA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PESQUEIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JATOBA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PETROLANDIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"IBIMIRIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SALGUEIRO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"OROCO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TACARATU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TUPANATINGA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BUIQUE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MIRANDIBA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"RONDOLANDIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JI-PARANA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTA FLORESTA D'OESTE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"GUAJARA-MIRIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"COSTA MARQUES","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SAO FRANCISCO DO GUAPORE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SERINGUEIRAS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JI-PARANA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JARU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SAO MIGUEL DO GUAPORE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"RONDOLANDIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"NOVA MAMORE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MIRANTE DA SERRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"GOVERNADOR JORGE TEIXEIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MARCACAO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BAIA DA TRAICAO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"RIO TINTO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"NOVO PROGRESSO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ITAITUBA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TRAIRAO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTA FE DO ARAGUAIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TOCANTINOPOLIS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"TOCANTINIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARAGUAINA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MAURILANDIA DO TOCANTINS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTA MARIA DAS BARREIRAS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ITACAJA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANDOLANDIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"GOIATINS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"GURUPI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ATALAIA DO NORTE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CHUPINGUAIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ESPIGAO D'OESTE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CACOAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"VILHENA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ALTO ALEGRE DOS PARECIS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"NOVA LACERDA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"JUINA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"PIMENTA BUENO","2015-11-06 00:00:00","2015-11-06 00:00:00"
"ARIPUANA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"COTRIGUACU","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MINISTRO ANDREAZZA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CORUMBIARA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BARRA DO GARCAS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CAMPINAPOLIS","2015-11-06 00:00:00","2015-11-06 00:00:00"
"SANTO ANTONIO DO LESTE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"NOVA NAZARE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CANARANA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"AGUA BOA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"BOM JESUS DO ARAGUAIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"RIBEIRAO CASCALHEIRA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"NOVO SAO JOAQUIM","2015-11-06 00:00:00","2015-11-06 00:00:00"
"FELIZ NATAL","2015-11-06 00:00:00","2015-11-06 00:00:00"
"GAUCHA DO NORTE","2015-11-06 00:00:00","2015-11-06 00:00:00"
"NOVA UBIRATA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"QUERENCIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MARCELANDIA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"IRACEMA","2015-11-06 00:00:00","2015-11-06 00:00:00"
"MUCAJAI","2015-11-06 00:00:00","2015-11-06 00:00:00"
"CARACARAI","2015-11-06 00:00:00","2015-11-06 00:00:00"
